Position,Track Name,Artist,Streams,URL,chart_start_date,chart_end_date,chart_country,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artist_genre,album_release_date,album_type
1,Nonstop,Drake,43697135,https://open.spotify.com/track/2Vx8E3K5icPZR7OCklWBXX,2018-06-29,2018-07-06,GLB,0.909,0.405,6,-8.133,0,0.14,0.0306,0.00698,0.105,0.455,154.984,audio_features,2Vx8E3K5icPZR7OCklWBXX,spotify:track:2Vx8E3K5icPZR7OCklWBXX,https://api.spotify.com/v1/tracks/2Vx8E3K5icPZR7OCklWBXX,https://api.spotify.com/v1/audio-analysis/2Vx8E3K5icPZR7OCklWBXX,238613,4,Hip hop,2018-06-29,album
2,Don’t Matter To Me,Drake,43314851,https://open.spotify.com/track/36ONiya0OANYknz0GgJmwB,2018-06-29,2018-07-06,GLB,0.825,0.317,10,-12.39,1,0.0583,0.497,0.0128,0.11,0.136,103.001,audio_features,36ONiya0OANYknz0GgJmwB,spotify:track:36ONiya0OANYknz0GgJmwB,https://api.spotify.com/v1/tracks/36ONiya0OANYknz0GgJmwB,https://api.spotify.com/v1/audio-analysis/36ONiya0OANYknz0GgJmwB,245787,4,Hip hop,2018-06-29,album
3,SAD!,XXXTENTACION,32872517,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,2018-06-29,2018-07-06,GLB,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,audio_features,3ee8Jmje8o58CHK66QrVC2,spotify:track:3ee8Jmje8o58CHK66QrVC2,https://api.spotify.com/v1/tracks/3ee8Jmje8o58CHK66QrVC2,https://api.spotify.com/v1/audio-analysis/3ee8Jmje8o58CHK66QrVC2,166606,4,Hip hop,2018-03-16,album
4,God's Plan,Drake,31958655,https://open.spotify.com/track/2VWbHHhWnMzKWPUs4IEEW9,2018-06-29,2018-07-06,GLB,0.754,0.449,7,-9.212,1,0.108,0.0329,7.84e-05,0.55,0.35,77.167,audio_features,2VWbHHhWnMzKWPUs4IEEW9,spotify:track:2VWbHHhWnMzKWPUs4IEEW9,https://api.spotify.com/v1/tracks/2VWbHHhWnMzKWPUs4IEEW9,https://api.spotify.com/v1/audio-analysis/2VWbHHhWnMzKWPUs4IEEW9,198973,4,Hip hop,2018-06-29,album
5,In My Feelings,Drake,30123256,https://open.spotify.com/track/0bAkKNCQfWkexHFn7fIKns,2018-06-29,2018-07-06,GLB,0.735,0.482,8,-9.445,1,0.139,0.00623,0.0144,0.448,0.315,181.995,audio_features,0bAkKNCQfWkexHFn7fIKns,spotify:track:0bAkKNCQfWkexHFn7fIKns,https://api.spotify.com/v1/tracks/0bAkKNCQfWkexHFn7fIKns,https://api.spotify.com/v1/audio-analysis/0bAkKNCQfWkexHFn7fIKns,217933,4,Hip hop,2018-06-29,album
6,Emotionless,Drake,29680801,https://open.spotify.com/track/1v1IXPXl73Z7zy6f5tUa9n,2018-06-29,2018-07-06,GLB,0.413,0.676,1,-5.124,1,0.213,0.0239,0.0,0.0811,0.0827,173.478,audio_features,1v1IXPXl73Z7zy6f5tUa9n,spotify:track:1v1IXPXl73Z7zy6f5tUa9n,https://api.spotify.com/v1/tracks/1v1IXPXl73Z7zy6f5tUa9n,https://api.spotify.com/v1/audio-analysis/1v1IXPXl73Z7zy6f5tUa9n,302173,4,Hip hop,2018-06-29,album
7,I'm Upset,Drake,28743698,https://open.spotify.com/track/1iSZPndzmY6NvL1jAtIvY1,2018-06-29,2018-07-06,GLB,0.899,0.587,11,-7.866,0,0.338,0.279,0.0,0.0835,0.49,149.993,audio_features,1iSZPndzmY6NvL1jAtIvY1,spotify:track:1iSZPndzmY6NvL1jAtIvY1,https://api.spotify.com/v1/tracks/1iSZPndzmY6NvL1jAtIvY1,https://api.spotify.com/v1/audio-analysis/1iSZPndzmY6NvL1jAtIvY1,214467,4,Hip hop,2018-06-29,album
8,Survival,Drake,27089507,https://open.spotify.com/track/71SEHJPt1iDwGkBhUOAXDP,2018-06-29,2018-07-06,GLB,0.685,0.593,9,-9.083,0,0.284,0.134,0.0,0.123,0.144,84.763,audio_features,71SEHJPt1iDwGkBhUOAXDP,spotify:track:71SEHJPt1iDwGkBhUOAXDP,https://api.spotify.com/v1/tracks/71SEHJPt1iDwGkBhUOAXDP,https://api.spotify.com/v1/audio-analysis/71SEHJPt1iDwGkBhUOAXDP,136187,4,Hip hop,2018-06-29,album
9,Elevate,Drake,26995718,https://open.spotify.com/track/4uloft7ZE54WflsuqFmjC7,2018-06-29,2018-07-06,GLB,0.755,0.47,1,-8.72,1,0.139,0.0153,0.0,0.118,0.0604,76.056,audio_features,4uloft7ZE54WflsuqFmjC7,spotify:track:4uloft7ZE54WflsuqFmjC7,https://api.spotify.com/v1/tracks/4uloft7ZE54WflsuqFmjC7,https://api.spotify.com/v1/audio-analysis/4uloft7ZE54WflsuqFmjC7,184960,4,Hip hop,2018-06-29,album
10,Nice For What,Drake,26909120,https://open.spotify.com/track/0HVv5bEOiI9a0QfgcASXpX,2018-06-29,2018-07-06,GLB,0.7,0.909,8,-6.461,1,0.0628,0.0884,0.000114,0.0778,0.757,93.469,audio_features,0HVv5bEOiI9a0QfgcASXpX,spotify:track:0HVv5bEOiI9a0QfgcASXpX,https://api.spotify.com/v1/tracks/0HVv5bEOiI9a0QfgcASXpX,https://api.spotify.com/v1/audio-analysis/0HVv5bEOiI9a0QfgcASXpX,210747,4,Hip hop,2018-06-29,album
