Position,Track Name,Artist,Streams,URL,chart_start_date,chart_end_date,chart_country,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artist_genre,album_release_date,album_type
1,In My Feelings,Drake,67499798,https://open.spotify.com/track/0bAkKNCQfWkexHFn7fIKns,2018-07-13,2018-07-20,GLB,0.735,0.482,8,-9.445,1,0.139,0.00623,0.0144,0.448,0.315,181.995,audio_features,0bAkKNCQfWkexHFn7fIKns,spotify:track:0bAkKNCQfWkexHFn7fIKns,https://api.spotify.com/v1/tracks/0bAkKNCQfWkexHFn7fIKns,https://api.spotify.com/v1/audio-analysis/0bAkKNCQfWkexHFn7fIKns,217933,4,Hip hop,2018-06-29,album
2,God is a woman,Ariana Grande,29847494,https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ,2018-07-13,2018-07-20,GLB,0.604,0.673,1,-5.979,1,0.0545,0.0268,3.32e-05,0.187,0.287,144.971,audio_features,7gkWXbAxIYuvtOpcN3p9GJ,spotify:track:7gkWXbAxIYuvtOpcN3p9GJ,https://api.spotify.com/v1/tracks/7gkWXbAxIYuvtOpcN3p9GJ,https://api.spotify.com/v1/audio-analysis/7gkWXbAxIYuvtOpcN3p9GJ,197573,4,Pop,2018-07-13,single
3,Girls Like You (feat. Cardi B) - Cardi B Version,Maroon 5,29296811,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2018-07-13,2018-07-20,GLB,0.851,0.541,0,-6.825,1,0.0505,0.568,0.0,0.13,0.448,124.959,audio_features,7fa9MBXhVfQ8P8Df9OEbD8,spotify:track:7fa9MBXhVfQ8P8Df9OEbD8,https://api.spotify.com/v1/tracks/7fa9MBXhVfQ8P8Df9OEbD8,https://api.spotify.com/v1/audio-analysis/7fa9MBXhVfQ8P8Df9OEbD8,235545,4,Pop,2018-06-15,album
4,Don’t Matter To Me,Drake,28813636,https://open.spotify.com/track/36ONiya0OANYknz0GgJmwB,2018-07-13,2018-07-20,GLB,0.825,0.317,10,-12.39,1,0.0583,0.497,0.0128,0.11,0.136,103.001,audio_features,36ONiya0OANYknz0GgJmwB,spotify:track:36ONiya0OANYknz0GgJmwB,https://api.spotify.com/v1/tracks/36ONiya0OANYknz0GgJmwB,https://api.spotify.com/v1/audio-analysis/36ONiya0OANYknz0GgJmwB,245787,4,Hip hop,2018-06-29,album
5,I Like It,Cardi B,27369377,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z,2018-07-13,2018-07-20,GLB,0.816,0.726,5,-3.998,0,0.129,0.099,0.0,0.372,0.65,136.048,audio_features,58q2HKrzhC3ozto2nDdN4z,spotify:track:58q2HKrzhC3ozto2nDdN4z,https://api.spotify.com/v1/tracks/58q2HKrzhC3ozto2nDdN4z,https://api.spotify.com/v1/audio-analysis/58q2HKrzhC3ozto2nDdN4z,253390,4,Pop,2018-04-06,album
6,Lucid Dreams,Juice WRLD,26990092,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf,2018-07-13,2018-07-20,GLB,0.511,0.566,6,-7.23,0,0.2,0.349,0.0,0.34,0.218,83.903,audio_features,0s3nnoMeVWz3989MkNQiRf,spotify:track:0s3nnoMeVWz3989MkNQiRf,https://api.spotify.com/v1/tracks/0s3nnoMeVWz3989MkNQiRf,https://api.spotify.com/v1/audio-analysis/0s3nnoMeVWz3989MkNQiRf,239836,4,Hip hop,2018-05-23,album
7,SAD!,XXXTENTACION,26233409,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,2018-07-13,2018-07-20,GLB,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,audio_features,3ee8Jmje8o58CHK66QrVC2,spotify:track:3ee8Jmje8o58CHK66QrVC2,https://api.spotify.com/v1/tracks/3ee8Jmje8o58CHK66QrVC2,https://api.spotify.com/v1/audio-analysis/3ee8Jmje8o58CHK66QrVC2,166606,4,Hip hop,2018-03-16,album
8,Taste (feat. Offset),Tyga,24591233,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy,2018-07-13,2018-07-20,GLB,0.884,0.559,0,-7.442,1,0.12,0.0236,0.0,0.101,0.342,97.994,audio_features,5IaHrVsrferBYDm0bDyABy,spotify:track:5IaHrVsrferBYDm0bDyABy,https://api.spotify.com/v1/tracks/5IaHrVsrferBYDm0bDyABy,https://api.spotify.com/v1/audio-analysis/5IaHrVsrferBYDm0bDyABy,232959,4,Pop,2018-05-16,single
9,One Kiss (with Dua Lipa),Calvin Harris,24377017,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6,2018-07-13,2018-07-20,GLB,0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,audio_features,7ef4DlsgrMEH11cDZd32M6,spotify:track:7ef4DlsgrMEH11cDZd32M6,https://api.spotify.com/v1/tracks/7ef4DlsgrMEH11cDZd32M6,https://api.spotify.com/v1/audio-analysis/7ef4DlsgrMEH11cDZd32M6,214847,4,Pop,2018-04-06,single
10,Solo (feat. Demi Lovato),Clean Bandit,24095921,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6,2018-07-13,2018-07-20,GLB,0.737,0.636,11,-4.546,0,0.0437,0.0441,6.66e-05,0.35,0.565,105.005,audio_features,6kPJZM97LwdG9QIsT7khp6,spotify:track:6kPJZM97LwdG9QIsT7khp6,https://api.spotify.com/v1/tracks/6kPJZM97LwdG9QIsT7khp6,https://api.spotify.com/v1/audio-analysis/6kPJZM97LwdG9QIsT7khp6,222653,4,Pop,2018-05-17,single
