Position,Track Name,Artist,Streams,URL,chart_start_date,chart_end_date,chart_country,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artist_genre,album_release_date,album_type
1,"thank u, next",Ariana Grande,50459484,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2018-11-30,2018-12-07,GLB,0.724,0.647,1,-5.642,1,0.0658,0.28,0.0,0.102,0.435,106.96,audio_features,2rPE9A1vEgShuZxxzR2tZH,spotify:track:2rPE9A1vEgShuZxxzR2tZH,https://api.spotify.com/v1/tracks/2rPE9A1vEgShuZxxzR2tZH,https://api.spotify.com/v1/audio-analysis/2rPE9A1vEgShuZxxzR2tZH,207333,4,Pop,2018-11-03,single
2,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,29307746,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2018-11-30,2018-12-07,GLB,0.842,0.801,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,audio_features,4w8niZpiMy6qz1mntFA5uM,spotify:track:4w8niZpiMy6qz1mntFA5uM,https://api.spotify.com/v1/tracks/4w8niZpiMy6qz1mntFA5uM,https://api.spotify.com/v1/audio-analysis/4w8niZpiMy6qz1mntFA5uM,212500,4,Pop,2018-09-28,single
3,All I Want for Christmas Is You,Mariah Carey,24036955,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,2018-11-30,2018-12-07,GLB,0.336,0.627,7,-7.463,1,0.0384,0.164,0.0,0.0708,0.35,150.273,audio_features,0bYg9bo50gSsH3LtXe2SQn,spotify:track:0bYg9bo50gSsH3LtXe2SQn,https://api.spotify.com/v1/tracks/0bYg9bo50gSsH3LtXe2SQn,https://api.spotify.com/v1/audio-analysis/0bYg9bo50gSsH3LtXe2SQn,241107,4,Pop,1994-11-01,album
4,Without Me,Halsey,23228052,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2018-11-30,2018-12-07,GLB,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,audio_features,5p7ujcrUXASCNwRaWNHR1C,spotify:track:5p7ujcrUXASCNwRaWNHR1C,https://api.spotify.com/v1/tracks/5p7ujcrUXASCNwRaWNHR1C,https://api.spotify.com/v1/audio-analysis/5p7ujcrUXASCNwRaWNHR1C,201661,4,Pop,2018-10-04,single
5,MIA (feat. Drake),Bad Bunny,22975199,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2018-11-30,2018-12-07,GLB,0.817,0.539,6,-6.349,0,0.0621,0.0141,0.000496,0.099,0.158,97.062,audio_features,116H0KvKr2Zl4RPuVBruDO,spotify:track:116H0KvKr2Zl4RPuVBruDO,https://api.spotify.com/v1/tracks/116H0KvKr2Zl4RPuVBruDO,https://api.spotify.com/v1/audio-analysis/116H0KvKr2Zl4RPuVBruDO,210368,4,Latin,2018-10-11,single
6,Happier,Marshmello,20187836,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2018-11-30,2018-12-07,GLB,0.687,0.792,5,-2.749,1,0.0452,0.191,0.0,0.167,0.671,100.015,audio_features,2dpaYNEQHiRxtZbfNsse99,spotify:track:2dpaYNEQHiRxtZbfNsse99,https://api.spotify.com/v1/tracks/2dpaYNEQHiRxtZbfNsse99,https://api.spotify.com/v1/audio-analysis/2dpaYNEQHiRxtZbfNsse99,214290,4,Pop,2018-08-17,single
7,ZEZE (feat. Travis Scott & Offset),Kodak Black,19220618,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA,2018-11-30,2018-12-07,GLB,0.861,0.637,8,-5.692,0,0.24,0.0515,3.35e-06,0.0967,0.474,98.044,audio_features,7l3E7lcozEodtVsSTCkcaA,spotify:track:7l3E7lcozEodtVsSTCkcaA,https://api.spotify.com/v1/tracks/7l3E7lcozEodtVsSTCkcaA,https://api.spotify.com/v1/audio-analysis/7l3E7lcozEodtVsSTCkcaA,228654,4,Hip hop,2018-10-12,single
8,SICKO MODE,Travis Scott,19195571,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2018-11-30,2018-12-07,GLB,0.834,0.73,8,-3.714,1,0.222,0.00513,0.0,0.124,0.446,155.008,audio_features,2xLMifQCjDGFmkHkpNLD9h,spotify:track:2xLMifQCjDGFmkHkpNLD9h,https://api.spotify.com/v1/tracks/2xLMifQCjDGFmkHkpNLD9h,https://api.spotify.com/v1/audio-analysis/2xLMifQCjDGFmkHkpNLD9h,312820,4,Hip hop,2018-08-03,album
9,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,18688315,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8,2018-11-30,2018-12-07,GLB,0.753,0.498,2,-5.61,1,0.0504,0.551,0.0,0.0706,0.927,89.95,audio_features,1A6OTy97kk0mMdm78rHsm8,spotify:track:1A6OTy97kk0mMdm78rHsm8,https://api.spotify.com/v1/tracks/1A6OTy97kk0mMdm78rHsm8,https://api.spotify.com/v1/audio-analysis/1A6OTy97kk0mMdm78rHsm8,158053,4,Hip hop,2018-10-18,single
10,TIC TOC,6ix9ine,17944769,https://open.spotify.com/track/4m5Cd9kAbIxg6t9sMrQWtk,2018-11-30,2018-12-07,GLB,0.82,0.691,6,-6.646,0,0.0723,0.0115,0.0,0.344,0.683,142.027,audio_features,4m5Cd9kAbIxg6t9sMrQWtk,spotify:track:4m5Cd9kAbIxg6t9sMrQWtk,https://api.spotify.com/v1/tracks/4m5Cd9kAbIxg6t9sMrQWtk,https://api.spotify.com/v1/audio-analysis/4m5Cd9kAbIxg6t9sMrQWtk,135739,4,Hip hop,2018-11-27,album
