Position,Track Name,Artist,Streams,URL,chart_start_date,chart_end_date,chart_country,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artist_genre,album_release_date,album_type
1,ถ้าเธอรักฉันจริง,Three Man Down,599048,https://open.spotify.com/track/2vA7CHG08LDzeMDAuPnUQg,2021-01-01,2021-01-08,THA,0.423,0.713,3,-5.021,1,0.0416,0.135,0.0,0.0884,0.471,170.087,audio_features,2vA7CHG08LDzeMDAuPnUQg,spotify:track:2vA7CHG08LDzeMDAuPnUQg,https://api.spotify.com/v1/tracks/2vA7CHG08LDzeMDAuPnUQg,https://api.spotify.com/v1/audio-analysis/2vA7CHG08LDzeMDAuPnUQg,240250,4,Pop,2020-12-15,single
2,จำเลยรัก - Defendant Of Love,F.HERO,393432,https://open.spotify.com/track/0AGhwXsWpVOwjHY5yf4dtD,2021-01-01,2021-01-08,THA,0.695,0.751,11,-5.242,0,0.154,0.56,0.0,0.0921,0.778,79.996,audio_features,0AGhwXsWpVOwjHY5yf4dtD,spotify:track:0AGhwXsWpVOwjHY5yf4dtD,https://api.spotify.com/v1/tracks/0AGhwXsWpVOwjHY5yf4dtD,https://api.spotify.com/v1/audio-analysis/0AGhwXsWpVOwjHY5yf4dtD,264000,4,Hip hop,2020-11-17,single
3,แฟนใหม่หน้าคุ้น,Maiyarap,383014,https://open.spotify.com/track/29E8BUUDQbc5S7jMPOj9wW,2021-01-01,2021-01-08,THA,0.797,0.553,11,-9.231,1,0.309,0.479,0.0,0.0752,0.944,89.961,audio_features,29E8BUUDQbc5S7jMPOj9wW,spotify:track:29E8BUUDQbc5S7jMPOj9wW,https://api.spotify.com/v1/tracks/29E8BUUDQbc5S7jMPOj9wW,https://api.spotify.com/v1/audio-analysis/29E8BUUDQbc5S7jMPOj9wW,173340,4,Hip hop,2020-10-07,single
4,ช่วยไม่ได้,UrboyTJ,357778,https://open.spotify.com/track/4GGNl8jiANylTJj4hfzqP7,2021-01-01,2021-01-08,THA,0.803,0.573,10,-6.963,1,0.0905,0.299,0.0,0.0893,0.587,94.986,audio_features,4GGNl8jiANylTJj4hfzqP7,spotify:track:4GGNl8jiANylTJj4hfzqP7,https://api.spotify.com/v1/tracks/4GGNl8jiANylTJj4hfzqP7,https://api.spotify.com/v1/audio-analysis/4GGNl8jiANylTJj4hfzqP7,197949,4,Hip hop,2020-11-03,album
5,โคตรพิเศษ - (From “แปลรักฉันด้วยใจเธอ”),Billkin,334542,https://open.spotify.com/track/6MVbuOWvXHbPHtVwScK6M1,2021-01-01,2021-01-08,THA,0.513,0.469,7,-8.166,1,0.0411,0.725,0.0,0.122,0.433,177.886,audio_features,6MVbuOWvXHbPHtVwScK6M1,spotify:track:6MVbuOWvXHbPHtVwScK6M1,https://api.spotify.com/v1/tracks/6MVbuOWvXHbPHtVwScK6M1,https://api.spotify.com/v1/audio-analysis/6MVbuOWvXHbPHtVwScK6M1,238652,4,,2020-11-20,single
6,คิด(แต่ไม่)ถึง (Same Page?),Tilly Birds,330997,https://open.spotify.com/track/0JStm1Ns9Ya2zQhbqMDYEU,2021-01-01,2021-01-08,THA,0.625,0.77,10,-5.333,1,0.0299,0.193,0.0,0.149,0.817,95.026,audio_features,0JStm1Ns9Ya2zQhbqMDYEU,spotify:track:0JStm1Ns9Ya2zQhbqMDYEU,https://api.spotify.com/v1/tracks/0JStm1Ns9Ya2zQhbqMDYEU,https://api.spotify.com/v1/audio-analysis/0JStm1Ns9Ya2zQhbqMDYEU,266750,4,Rock,2020-09-03,album
7,Melbourne,Morvasu,316847,https://open.spotify.com/track/0nYZ6GR0fCPmxqjPOaPGjJ,2021-01-01,2021-01-08,THA,0.879,0.631,10,-4.338,1,0.049,0.494,9.42e-06,0.436,0.656,106.999,audio_features,0nYZ6GR0fCPmxqjPOaPGjJ,spotify:track:0nYZ6GR0fCPmxqjPOaPGjJ,https://api.spotify.com/v1/tracks/0nYZ6GR0fCPmxqjPOaPGjJ,https://api.spotify.com/v1/audio-analysis/0nYZ6GR0fCPmxqjPOaPGjJ,182125,4,Rock,2020-07-16,single
8,จีบ,QLER,307238,https://open.spotify.com/track/5bvgLLWn7IFu6mOa46XaoV,2021-01-01,2021-01-08,THA,0.727,0.425,2,-11.781,1,0.0425,0.646,8.33e-05,0.368,0.487,95.045,audio_features,5bvgLLWn7IFu6mOa46XaoV,spotify:track:5bvgLLWn7IFu6mOa46XaoV,https://api.spotify.com/v1/tracks/5bvgLLWn7IFu6mOa46XaoV,https://api.spotify.com/v1/audio-analysis/5bvgLLWn7IFu6mOa46XaoV,224261,4,Pop,2019-10-30,single
9,พี่ไม่หล่อลวง - เพลงประกอบภาพยนตร์ อ้าย..คนหล่อลวง,BamBam,301809,https://open.spotify.com/track/3eAy5JisAJxlwAwL2JTNk3,2021-01-01,2021-01-08,THA,0.766,0.868,9,-2.92,1,0.0633,0.067,0.0,0.0926,0.772,110.021,audio_features,3eAy5JisAJxlwAwL2JTNk3,spotify:track:3eAy5JisAJxlwAwL2JTNk3,https://api.spotify.com/v1/tracks/3eAy5JisAJxlwAwL2JTNk3,https://api.spotify.com/v1/audio-analysis/3eAy5JisAJxlwAwL2JTNk3,214920,4,Pop,2020-11-16,single
10,อยากเริ่มต้นใหม่กับคนเดิม (repeat),Ink Waruntorn,300963,https://open.spotify.com/track/1E0waZD9GmD0SkbEhk19J4,2021-01-01,2021-01-08,THA,0.55,0.794,2,-5.02,1,0.0447,0.0388,1.27e-05,0.109,0.608,163.9,audio_features,1E0waZD9GmD0SkbEhk19J4,spotify:track:1E0waZD9GmD0SkbEhk19J4,https://api.spotify.com/v1/tracks/1E0waZD9GmD0SkbEhk19J4,https://api.spotify.com/v1/audio-analysis/1E0waZD9GmD0SkbEhk19J4,238000,4,Pop,2020-11-30,single
