Position,Track Name,Artist,Streams,URL,chart_start_date,chart_end_date,chart_country,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artist_genre,album_release_date,album_type
1,เมะ,The Toys,377367,https://open.spotify.com/track/1M2XakpRDkxjiuCirVPD8c,2021-09-03,2021-09-10,THA,0.756,0.677,0,-6.573,1,0.0295,0.276,4.5e-06,0.204,0.68,125.048,audio_features,1M2XakpRDkxjiuCirVPD8c,spotify:track:1M2XakpRDkxjiuCirVPD8c,https://api.spotify.com/v1/tracks/1M2XakpRDkxjiuCirVPD8c,https://api.spotify.com/v1/audio-analysis/1M2XakpRDkxjiuCirVPD8c,186000,4,Pop,2021-08-19,single
2,STAY (with Justin Bieber),The Kid LAROI,358159,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX,2021-09-03,2021-09-10,THA,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,audio_features,5PjdY0CKGZdEuoNab3yDmX,spotify:track:5PjdY0CKGZdEuoNab3yDmX,https://api.spotify.com/v1/tracks/5PjdY0CKGZdEuoNab3yDmX,https://api.spotify.com/v1/audio-analysis/5PjdY0CKGZdEuoNab3yDmX,141806,4,Hip hop,2021-07-23,album
3,พัทยา (Pattaya),MEYOU,345024,https://open.spotify.com/track/6VmtHYkk81yli04paFVxqJ,2021-09-03,2021-09-10,THA,0.766,0.494,9,-11.419,1,0.0593,0.0792,9.76e-06,0.112,0.513,151.991,audio_features,6VmtHYkk81yli04paFVxqJ,spotify:track:6VmtHYkk81yli04paFVxqJ,https://api.spotify.com/v1/tracks/6VmtHYkk81yli04paFVxqJ,https://api.spotify.com/v1/audio-analysis/6VmtHYkk81yli04paFVxqJ,224408,4,Hip hop,2021-08-16,single
4,Sunkissed,Urworld,336025,https://open.spotify.com/track/52h8p62Jx8KzQynM6heq7n,2021-09-03,2021-09-10,THA,0.378,0.661,7,-6.221,0,0.0614,0.436,0.0,0.157,0.509,118.055,audio_features,52h8p62Jx8KzQynM6heq7n,spotify:track:52h8p62Jx8KzQynM6heq7n,https://api.spotify.com/v1/tracks/52h8p62Jx8KzQynM6heq7n,https://api.spotify.com/v1/audio-analysis/52h8p62Jx8KzQynM6heq7n,242155,4,Pop,2020-09-26,single
5,เพื่อนเล่น ไม่เล่นเพื่อน (Just Being Friendly),Tilly Birds,313398,https://open.spotify.com/track/19KNYtZF0xP7VCIItvGSJZ,2021-09-03,2021-09-10,THA,0.793,0.578,5,-4.607,1,0.0478,0.495,0.0,0.136,0.673,109.949,audio_features,19KNYtZF0xP7VCIItvGSJZ,spotify:track:19KNYtZF0xP7VCIItvGSJZ,https://api.spotify.com/v1/tracks/19KNYtZF0xP7VCIItvGSJZ,https://api.spotify.com/v1/audio-analysis/19KNYtZF0xP7VCIItvGSJZ,219818,4,Rock,2021-04-28,single
6,แฟนเก่าคนโปรด,SLAPKISS,300240,https://open.spotify.com/track/0AQkjLgo2ATGnv8EO2xKyJ,2021-09-03,2021-09-10,THA,0.729,0.766,6,-5.697,1,0.049,0.123,0.0,0.337,0.955,120.036,audio_features,0AQkjLgo2ATGnv8EO2xKyJ,spotify:track:0AQkjLgo2ATGnv8EO2xKyJ,https://api.spotify.com/v1/tracks/0AQkjLgo2ATGnv8EO2xKyJ,https://api.spotify.com/v1/audio-analysis/0AQkjLgo2ATGnv8EO2xKyJ,216000,4,,2021-08-06,single
7,double take,dhruv,293179,https://open.spotify.com/track/2CVChktEKBsM6v4IfdFU5k,2021-09-03,2021-09-10,THA,0.654,0.434,8,-11.163,1,0.0665,0.837,0.0,0.216,0.223,109.069,audio_features,2CVChktEKBsM6v4IfdFU5k,spotify:track:2CVChktEKBsM6v4IfdFU5k,https://api.spotify.com/v1/tracks/2CVChktEKBsM6v4IfdFU5k,https://api.spotify.com/v1/audio-analysis/2CVChktEKBsM6v4IfdFU5k,171743,4,Soul and R&B,2019-05-24,single
8,Love Me Like That,Sam Kim,276304,https://open.spotify.com/track/1lhm29o3syw122xynSKaAK,2021-09-03,2021-09-10,THA,0.59,0.294,9,-8.125,1,0.0654,0.854,0.0,0.0873,0.461,87.895,audio_features,1lhm29o3syw122xynSKaAK,spotify:track:1lhm29o3syw122xynSKaAK,https://api.spotify.com/v1/tracks/1lhm29o3syw122xynSKaAK,https://api.spotify.com/v1/audio-analysis/1lhm29o3syw122xynSKaAK,211364,4,Soul and R&B,2021-07-24,single
9,Wish,Blackbeans,256868,https://open.spotify.com/track/1ecud9LC1clhcuhjLIyyMB,2021-09-03,2021-09-10,THA,0.504,0.538,0,-8.745,1,0.0255,0.128,0.0141,0.116,0.138,136.006,audio_features,1ecud9LC1clhcuhjLIyyMB,spotify:track:1ecud9LC1clhcuhjLIyyMB,https://api.spotify.com/v1/tracks/1ecud9LC1clhcuhjLIyyMB,https://api.spotify.com/v1/audio-analysis/1ecud9LC1clhcuhjLIyyMB,271765,4,Rock,2020-06-30,album
10,ไม่ยินดี,SAMBLACK,247677,https://open.spotify.com/track/4OHu1M6xtQLkgTSao8nYS3,2021-09-03,2021-09-10,THA,0.794,0.653,2,-8.258,1,0.118,0.222,0.0,0.0916,0.58,90.996,audio_features,4OHu1M6xtQLkgTSao8nYS3,spotify:track:4OHu1M6xtQLkgTSao8nYS3,https://api.spotify.com/v1/tracks/4OHu1M6xtQLkgTSao8nYS3,https://api.spotify.com/v1/audio-analysis/4OHu1M6xtQLkgTSao8nYS3,233317,4,Hip hop,2021-05-14,single
