Position,Track Name,Artist,Streams,URL,chart_start_date,chart_end_date,chart_country,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artist_genre,album_release_date,album_type
1,SOLO,JENNIE,323943,https://open.spotify.com/track/2wVDWtLKXunswWecARNILj,2018-11-16,2018-11-23,THA,0.751,0.642,3,-5.165,0,0.087,0.0861,0.0,0.0953,0.388,95.045,audio_features,2wVDWtLKXunswWecARNILj,spotify:track:2wVDWtLKXunswWecARNILj,https://api.spotify.com/v1/tracks/2wVDWtLKXunswWecARNILj,https://api.spotify.com/v1/audio-analysis/2wVDWtLKXunswWecARNILj,169567,4,Pop,2018-11-12,single
2,ซ่อนกลิ่น,Palmy,257923,https://open.spotify.com/track/7woh2lJvyILYxSQ1kXTI3d,2018-11-16,2018-11-23,THA,0.489,0.714,0,-5.771,1,0.0274,0.0427,0.000306,0.099,0.284,90.991,audio_features,7woh2lJvyILYxSQ1kXTI3d,spotify:track:7woh2lJvyILYxSQ1kXTI3d,https://api.spotify.com/v1/tracks/7woh2lJvyILYxSQ1kXTI3d,https://api.spotify.com/v1/audio-analysis/7woh2lJvyILYxSQ1kXTI3d,251947,4,Pop,2018-10-20,single
3,ลาลาลอย (100%),The Toys,249467,https://open.spotify.com/track/3f3L2MP4oniV1bmSxGbcW4,2018-11-16,2018-11-23,THA,0.685,0.738,2,-8.211,1,0.0327,0.252,0.0465,0.111,0.784,85.009,audio_features,3f3L2MP4oniV1bmSxGbcW4,spotify:track:3f3L2MP4oniV1bmSxGbcW4,https://api.spotify.com/v1/tracks/3f3L2MP4oniV1bmSxGbcW4,https://api.spotify.com/v1/audio-analysis/3f3L2MP4oniV1bmSxGbcW4,184000,4,Pop,2018-10-25,album
4,ดูดี,Polycat,195798,https://open.spotify.com/track/4afuOwuWWRoS8HEw1cyVUZ,2018-11-16,2018-11-23,THA,0.424,0.651,0,-5.306,1,0.0967,0.31,0.0,0.0715,0.636,84.01,audio_features,4afuOwuWWRoS8HEw1cyVUZ,spotify:track:4afuOwuWWRoS8HEw1cyVUZ,https://api.spotify.com/v1/tracks/4afuOwuWWRoS8HEw1cyVUZ,https://api.spotify.com/v1/audio-analysis/4afuOwuWWRoS8HEw1cyVUZ,240000,4,Pop,2018-11-05,single
5,อาวรณ์,Polycat,173669,https://open.spotify.com/track/2USX969yFQ250hBULh6Ope,2018-11-16,2018-11-23,THA,0.629,0.763,2,-5.47,1,0.0744,0.164,0.0,0.176,0.809,146.012,audio_features,2USX969yFQ250hBULh6Ope,spotify:track:2USX969yFQ250hBULh6Ope,https://api.spotify.com/v1/tracks/2USX969yFQ250hBULh6Ope,https://api.spotify.com/v1/audio-analysis/2USX969yFQ250hBULh6Ope,267123,4,Pop,2018-08-07,single
6,เป็นไรไหม?,OG-ANIC,169507,https://open.spotify.com/track/09Mn2O6dtMLCKdeD0BtLdO,2018-11-16,2018-11-23,THA,0.858,0.56,2,-6.24,1,0.106,0.41,0.0,0.111,0.966,139.989,audio_features,09Mn2O6dtMLCKdeD0BtLdO,spotify:track:09Mn2O6dtMLCKdeD0BtLdO,https://api.spotify.com/v1/tracks/09Mn2O6dtMLCKdeD0BtLdO,https://api.spotify.com/v1/audio-analysis/09Mn2O6dtMLCKdeD0BtLdO,212571,4,Hip hop,2018-09-12,single
7,"thank u, next",Ariana Grande,166335,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2018-11-16,2018-11-23,THA,0.724,0.647,1,-5.642,1,0.0658,0.28,0.0,0.102,0.435,106.96,audio_features,2rPE9A1vEgShuZxxzR2tZH,spotify:track:2rPE9A1vEgShuZxxzR2tZH,https://api.spotify.com/v1/tracks/2rPE9A1vEgShuZxxzR2tZH,https://api.spotify.com/v1/audio-analysis/2rPE9A1vEgShuZxxzR2tZH,207333,4,Pop,2018-11-03,single
8,เสือสิ้นลาย,F.HERO,140889,https://open.spotify.com/track/42pEFPN6KrUydf2ufdampZ,2018-11-16,2018-11-23,THA,0.913,0.591,11,-4.789,1,0.0996,0.382,0.0,0.0739,0.772,135.957,audio_features,42pEFPN6KrUydf2ufdampZ,spotify:track:42pEFPN6KrUydf2ufdampZ,https://api.spotify.com/v1/tracks/42pEFPN6KrUydf2ufdampZ,https://api.spotify.com/v1/audio-analysis/42pEFPN6KrUydf2ufdampZ,243529,4,Hip hop,2018-10-11,single
9,มีผลต่อหัวใจ,Non Tanon,134104,https://open.spotify.com/track/5lxItfla07vroV2vuGwe75,2018-11-16,2018-11-23,THA,0.637,0.665,11,-6.781,1,0.0668,0.37,1.47e-06,0.0817,0.468,81.994,audio_features,5lxItfla07vroV2vuGwe75,spotify:track:5lxItfla07vroV2vuGwe75,https://api.spotify.com/v1/tracks/5lxItfla07vroV2vuGwe75,https://api.spotify.com/v1/audio-analysis/5lxItfla07vroV2vuGwe75,304430,4,Pop,2018-11-01,single
10,พูดไม่ออก,The Toys,126476,https://open.spotify.com/track/36QNwsq4EpOdS3E4WEJphO,2018-11-16,2018-11-23,THA,0.85,0.542,9,-7.348,1,0.0417,0.396,9.74e-06,0.0865,0.908,90.0,audio_features,36QNwsq4EpOdS3E4WEJphO,spotify:track:36QNwsq4EpOdS3E4WEJphO,https://api.spotify.com/v1/tracks/36QNwsq4EpOdS3E4WEJphO,https://api.spotify.com/v1/audio-analysis/36QNwsq4EpOdS3E4WEJphO,158000,4,Pop,2018-10-25,album
